,Time,Pelvis_X,Pelvis_Y,Pelvis_Z,HipL_X,HipL_Y,HipL_Z,HipR_X,HipR_Y,HipR_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,AnkleL_X,AnkleL_Y,AnkleL_Z,AnkleR_X,AnkleR_Y,AnkleR_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,Neck_X,NeckY,NeckZ,Spin_Chest_X,Spin_Chest_Y,Spin_Chest_Z,Navel_X,Navel_Y,Navel_Z,Head_X,Head_Y,Head_Z,ClavicleL_X,ClavicleL_Y,ClavicleL_Z,ClavicleR_X,ClavicleR_Y,ClavicleR_Z,ShoulderL_X,ShoulderL_Y,ShoulderL_Z,ShoulderR_X,ShoulderR_Y,ShoulderR_Z,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,WristL_X,WristL_Y,WristL_Z,WristR_X,WristR_Y,WristR_Z
72,2.409,-1582.45739746094,-146.102584838867,2223.41381835938,-1602.45300292969,-125.916450500488,2151.38891601563,-1564.42651367188,-164.305328369141,2288.36157226563,-1508.55151367188,195.126419067383,2212.00927734375,-1573.02612304688,161.166931152344,2384.82983398438,-1370.74328613281,485.074493408203,2261.86889648438,-1523.04833984375,479.787170410156,2446.17065429688,-1449.63684082031,618.701477050781,2296.87573242188,-1619.93334960938,570.67578125,2507.60229492188,-1597.05639648438,-590.969970703125,2125.24096679688,-1596.31774902344,-408.81689453125,2153.63159179688,-1597.46228027344,-292.287872314453,2186.60864257813,-1607.9853515625,-659.152282714844,2118.67626953125,-1606.19006347656,-556.913635253906,2103.126953125,-1586.04357910156,-564.727661132813,2156.02856445313,-1659.3564453125,-500.579132080078,2009.66784667969,-1559.86376953125,-531.856750488281,2259.49169921875,-1744.12365722656,-283.789031982422,1980.01391601563,-1558.29809570313,-323.793090820313,2377.27514648438,-1879.61267089844,-156.366104125977,2044.77905273438,-1555.06457519531,-150.300231933594,2475.59301757813
0,0.033,1263.52673339844,-177.993789672852,2135.83081054688,1234.43103027344,-182.276596069336,2214.65478515625,1289.76354980469,-174.131790161133,2064.75219726563,1290.01037597656,167.367599487305,2320.0166015625,1311.97631835938,193.788665771484,2081.74877929688,1261.14428710938,517.617736816406,2353.32763671875,1239.06726074219,542.984680175781,2082.1279296875,1339.89221191406,630.127075195313,2458.2978515625,1332.568359375,665.058044433594,2122.716796875,1248.76000976563,-671.497863769531,2086.87231445313,1252.51586914063,-473.303833007813,2115.72094726563,1256.26428222656,-342.034973144531,2124.23706054688,1258.57788085938,-746.018737792969,2081.30639648438,1235.36499023438,-642.763305664063,2119.12451171875,1261.59765625,-634.5986328125,2063.4404296875,1200.22448730469,-616.702941894531,2243.55615234375,1319.18774414063,-570.40087890625,1978.08337402344,1195.8349609375,-387.074188232422,2354.29614257813,1325.27722167969,-312.488647460938,1947.435546875,1172.15270996094,-196.233001708984,2448.1884765625,1329.35864257813,-97.4926681518555,1920.53149414063
1,0.066,1270.58569335938,-176.630813598633,2154.59936523438,1252.21105957031,-186.831024169922,2236.8134765625,1287.15478515625,-167.432830810547,2080.46337890625,1328.83972167969,164.882629394531,2332.90014648438,1313.72180175781,202.730758666992,2108.42016601563,1265.96215820313,514.152954101563,2361.80493164063,1242.43701171875,554.155151367188,2138.078125,1381.06481933594,627.970703125,2426.56030273438,1355.08374023438,666.348205566406,2159.38110351563,1239.95251464844,-670.657470703125,2079.54541015625,1247.33349609375,-471.505584716797,2112.81787109375,1255.31750488281,-340.249603271484,2130.88696289063,1249.05358886719,-745.645080566406,2070.98706054688,1230.40087890625,-642.493957519531,2114.13354492188,1250.05749511719,-632.855590820313,2055.45556640625,1213.49670410156,-612.074401855469,2242.53857421875,1308.56140136719,-566.731262207031,1970.69738769531,1203.72778320313,-386.74462890625,2366.11157226563,1317.31823730469,-306.867126464844,1938.14953613281,1192.37609863281,-198.044158935547,2470.29565429688,1323.53100585938,-90.2247543334961,1909.76733398438
2,0.297,1246.47143554688,-211.928146362305,2123.98510742188,1246.96228027344,-202.200805664063,2035.91967773438,1246.02868652344,-220.699722290039,2203.39721679688,1138.86926269531,169.025955200195,1993.0849609375,1215.58837890625,160.296142578125,2273.52685546875,1233.32604980469,526.636840820313,2030.599609375,1369.10266113281,500.464782714844,2316.61645507813,1115.85241699219,664.553039550781,2012.78588867188,1278.89184570313,636.719970703125,2353.33032226563,1205.31225585938,-728.616455078125,2059.068359375,1223.83654785156,-520.72021484375,2089.7509765625,1225.65734863281,-382.979461669922,2104.97534179688,1185.56726074219,-804.408935546875,2046.17736816406,1213.57800292969,-690.285400390625,2032.0341796875,1205.19702148438,-698.445495605469,2096.37182617188,1227.68786621094,-618.645812988281,1913.8642578125,1180.93115234375,-665.836730957031,2217.52490234375,1220.62329101563,-351.366851806641,1889.01806640625,1202.45703125,-418.168365478516,2331.78955078125,1170.33752441406,-131.829162597656,1880.751953125,1135.9990234375,-201.786697387695,2360.94775390625
3,0.33,1180.14001464844,-204.880813598633,2100.45874023438,1190.95263671875,-199.155990600586,2013.02880859375,1170.38977050781,-210.043151855469,2179.29833984375,1129.61145019531,179.130874633789,1954.96044921875,1173.71325683594,165.514694213867,2273.41333007813,1210.28295898438,538.801330566406,1991.65295410156,1282.35192871094,513.169494628906,2359.744140625,1103.44372558594,683.508605957031,1968.3251953125,1186.2998046875,645.681640625,2392.353515625,1188.37451171875,-723.905822753906,2060.74975585938,1184.89965820313,-514.689147949219,2080.76147460938,1190.07287597656,-377.033721923828,2090.41479492188,1177.07214355469,-801.464050292969,2050.16552734375,1196.71032714844,-686.487060546875,2032.77783203125,1180.88781738281,-692.190307617188,2095.72583007813,1223.48779296875,-624.191101074219,1912.11987304688,1133.67138671875,-655.152770996094,2208.025390625,1215.568359375,-357.188720703125,1896.89636230469,1163.84362792969,-411.293151855469,2326.09765625,1134.98132324219,-148.52995300293,1877.03820800781,1133.64318847656,-191.50341796875,2376.02026367188
4,0.363,1179.21020507813,-193.830902099609,2105.60791015625,1199.0703125,-184.288146972656,2018.26831054688,1161.30151367188,-202.436050415039,2184.36596679688,1171.3759765625,209.555145263672,2041.18090820313,1142.24035644531,181.905822753906,2273.73095703125,1197.81530761719,583.94384765625,2085.73974609375,1146.69274902344,553.916625976563,2360.107421875,1056.16259765625,698.001586914063,2051.4580078125,1005.24700927734,645.246704101563,2385.48999023438,1156.44580078125,-720.787109375,2043.63293457031,1167.48852539063,-508.060516357422,2068.60961914063,1181.50085449219,-369.071075439453,2086.98193359375,1139.75903320313,-798.621643066406,2030.39575195313,1169.45751953125,-682.846557617188,2016.50830078125,1149.08764648438,-688.594177246094,2079.52978515625,1207.14038085938,-620.702392578125,1895.42626953125,1098.37023925781,-647.963134765625,2192.02368164063,1209.67016601563,-347.877990722656,1904.61853027344,1148.27404785156,-416.491241455078,2337.97216796875,1111.77868652344,-141.616790771484,1885.35107421875,1127.13403320313,-191.305328369141,2389.73681640625
5,0.396,1158.88940429688,-195.592498779297,2067.74072265625,1178.23168945313,-193.09748840332,1982.25939941406,1141.44763183594,-197.842346191406,2144.82275390625,1098.02526855469,179.52961730957,1928.38146972656,1017.90234375,150.60432434082,2250.603515625,1201.03930664063,529.931396484375,1972.56958007813,1092.72546386719,505.210632324219,2333.45434570313,1095.37719726563,674.958740234375,1956.6650390625,985.015930175781,627.1259765625,2365.14624023438,1131.41821289063,-710.817687988281,2042.12951660156,1151.84155273438,-503.601196289063,2057.15576171875,1162.80920410156,-367.047943115234,2063.62329101563,1111.61169433594,-786.244689941406,2032.73706054688,1145.50793457031,-675.705932617188,2014.02258300781,1126.02404785156,-677.679809570313,2075.69848632813,1181.17407226563,-622.84619140625,1892.24938964844,1073.12194824219,-639.804016113281,2184.13305664063,1187.22680664063,-357.457000732422,1904.10009765625,1120.19799804688,-408.962860107422,2317.55590820313,1096.45104980469,-154.215591430664,1890.24084472656,1111.37292480469,-191.195419311523,2376.76831054688
6,0.429,1095.93823242188,-198.875473022461,2088.70947265625,1120.51599121094,-197.04914855957,2001.49133300781,1073.775390625,-200.522354125977,2167.35766601563,1084.89733886719,196.089080810547,1951.30236816406,998.240356445313,178.491165161133,2260.3515625,1187.12292480469,561.970458984375,1968.75854492188,951.698425292969,550.364685058594,2345.3623046875,1063.56530761719,696.715942382813,1933.37451171875,791.931640625,602.639892578125,2378.43774414063,1089.27416992188,-732.577758789063,2074.72265625,1092.82775878906,-516.904602050781,2081.17333984375,1106.07995605469,-375.915374755859,2087.86010742188,1075.23303222656,-812.297119140625,2068.36987304688,1100.82055664063,-696.471862792969,2044.11743164063,1080.92663574219,-697.460327148438,2107.97509765625,1140.82727050781,-639.499877929688,1920.24719238281,1034.53039550781,-647.706604003906,2219.59692382813,1134.04333496094,-364.914947509766,1922.67602539063,962.456726074219,-391.832794189453,2307.14428710938,1050.59118652344,-150.783782958984,1904.43640136719,832.448120117188,-197.965835571289,2311.21752929688
7,0.462,1089.51135253906,-185.518096923828,2087.48413085938,1118.16906738281,-182.960571289063,2000.43005371094,1063.66955566406,-187.824340820313,2165.98461914063,904.132751464844,155.166305541992,2044.04089355469,920.270629882813,173.561752319336,2268.60766601563,966.642944335938,519.489379882813,2150.63671875,909.619201660156,551.152954101563,2360.49462890625,815.163696289063,625.725402832031,2115.244140625,741.34619140625,591.487915039063,2370.23559570313,1074.77941894531,-723.880981445313,2075.87475585938,1087.7958984375,-505.971252441406,2077.5048828125,1106.28137207031,-364.123291015625,2087.75756835938,1057.73779296875,-803.98681640625,2069.60498046875,1092.0947265625,-688.855102539063,2045.83435058594,1063.72375488281,-687.018493652344,2107.240234375,1125.380859375,-631.948608398438,1918.1025390625,1003.28717041016,-623.777770996094,2206.40966796875,1110.12609863281,-354.513305664063,1920.89782714844,926.137512207031,-352.462890625,2230.82543945313,1033.48669433594,-134.469024658203,1911.03759765625,814.219055175781,-146.248016357422,2203.88549804688
8,0.495,1008.43908691406,-202.163040161133,2143.07373046875,1019.75610351563,-187.774505615234,2057.21044921875,998.233947753906,-215.137802124023,2220.50073242188,846.993286132813,156.641479492188,2046.83996582031,862.311462402344,139.013565063477,2286.5244140625,938.523071289063,507.424224853516,2112.23022460938,802.400390625,502.132904052734,2342.44580078125,803.316040039063,625.605346679688,2095.25756835938,646.288635253906,551.675598144531,2369.2041015625,1014.9140625,-713.038940429688,2079.70532226563,1021.52941894531,-504.604705810547,2094.11767578125,1034.81872558594,-370.099060058594,2118.40893554688,1000.09027099609,-789.755065917969,2070.7119140625,1026.21032714844,-677.082336425781,2051.30249023438,1007.77062988281,-680.210388183594,2113.33984375,1035.87927246094,-611.04833984375,1930.92517089844,945.824829101563,-628.824951171875,2211.0927734375,1034.98071289063,-344.999664306641,1934.34362792969,912.565734863281,-360.814422607422,2187.37353515625,999.854614257813,-124.585586547852,1941.70043945313,854.497680664063,-147.182830810547,2141.2158203125
9,0.528,987.135437011719,-195.497207641602,2153.876953125,993.931213378906,-178.112426757813,2065.93481445313,981.007263183594,-211.173828125,2233.17846679688,851.010803222656,164.757064819336,2199.39697265625,853.528381347656,156.707641601563,2295.4287109375,813.706176757813,517.98486328125,2326.42407226563,760.304260253906,520.901550292969,2358.50854492188,656.963195800781,599.086303710938,2380.93334960938,594.11083984375,554.236633300781,2370.69311523438,985.882934570313,-717.5419921875,2082.06201171875,996.124450683594,-504.041442871094,2093.57739257813,1009.79089355469,-366.9453125,2121.73510742188,969.9609375,-795.920715332031,2072.58081054688,1001.68035888672,-681.613220214844,2053.8662109375,975.410827636719,-683.048400878906,2114.77880859375,1024.33374023438,-616.484558105469,1930.94140625,914.5556640625,-627.96875,2215.1552734375,1028.3466796875,-344.406188964844,1944.80895996094,866.351623535156,-356.968078613281,2179.02319335938,954.557678222656,-128.045852661133,1950.93029785156,805.807250976563,-142.212173461914,2117.0498046875
10,0.561,937.804992675781,-192.342208862305,2182.71435546875,938.424743652344,-166.963485717773,2100.48217773438,937.24609375,-215.227310180664,2256.86694335938,819.494812011719,169.762756347656,2223.9541015625,865.273010253906,135.513214111328,2376.31616210938,774.332153320313,504.805389404297,2350.8759765625,901.490356445313,484.748046875,2475.73266601563,620.512390136719,589.051940917969,2373.39477539063,773.453186035156,570.125427246094,2528.486328125,899.445007324219,-682.777709960938,2074.01196289063,915.896728515625,-479.498321533203,2093.9267578125,941.21044921875,-353.215759277344,2133.09106445313,881.919372558594,-756.785461425781,2061.35864257813,916.505798339844,-647.853881835938,2048.92260742188,889.65283203125,-650.744873046875,2106.412109375,954.827514648438,-594.868713378906,1930.90222167969,843.945617675781,-607.405212402344,2213.36865234375,952.639770507813,-335.214813232422,1955.49047851563,805.579650878906,-345.105346679688,2194.533203125,890.7509765625,-125.351890563965,1962.55981445313,739.43603515625,-156.554428100586,2098.52685546875
11,0.594,883.196960449219,-191.262481689453,2200.18627929688,887.564086914063,-165.069580078125,2117.9072265625,879.258911132813,-214.881774902344,2274.380859375,776.211853027344,179.628463745117,2231.380859375,843.372619628906,136.090728759766,2413.35131835938,776.513427734375,517.588012695313,2363.24975585938,941.471984863281,471.465942382813,2524.20922851563,620.518920898438,602.544982910156,2364.58032226563,819.529663085938,565.032043457031,2579.75708007813,870.055541992188,-683.792236328125,2085.82348632813,868.3095703125,-479.114227294922,2107.7607421875,890.8740234375,-352.406097412109,2149.294921875,859.391540527344,-759.235778808594,2071.90161132813,885.239074707031,-647.142028808594,2061.61181640625,856.113830566406,-652.875366210938,2118.09692382813,922.484924316406,-585.831481933594,1946.60498046875,807.408325195313,-610.806884765625,2224.90234375,924.4130859375,-324.367889404297,1963.65173339844,784.621887207031,-346.418670654297,2195.58374023438,863.578186035156,-113.032279968262,1964.84594726563,740.610046386719,-144.378814697266,2112.87890625
12,0.627,814.339416503906,-188.498779296875,2149.95947265625,826.781860351563,-179.452362060547,2062.90234375,803.119506835938,-196.656326293945,2228.462890625,864.57080078125,206.832077026367,2066.70190429688,725.092041015625,176.619430541992,2298.54052734375,929.864501953125,571.760986328125,2079.60717773438,678.819641113281,543.022705078125,2362.73364257813,798.442932128906,696.593200683594,2067.9111328125,537.932250976563,632.223693847656,2373.73852539063,807.909912109375,-707.058044433594,2126.05493164063,808.946960449219,-496.753265380859,2117.15698242188,824.863708496094,-360.376007080078,2133.60327148438,795.374084472656,-785.248596191406,2124.7373046875,820.647155761719,-673.935791015625,2094.44677734375,797.455810546875,-670.665588378906,2155.34619140625,843.212768554688,-624.375061035156,1966.99267578125,758.513244628906,-612.20166015625,2261.75756835938,843.058654785156,-356.578552246094,1975.42065429688,649.413635253906,-368.787780761719,2203.66430664063,787.057067871094,-138.79426574707,1977.05981445313,514.612731933594,-217.773254394531,2099.35424804688
13,0.66,754.871154785156,-188.254287719727,2140.15209960938,779.838256835938,-184.211532592773,2054.36254882813,732.357177734375,-191.899795532227,2217.5126953125,857.817810058594,200.297988891602,2037.748046875,691.552795410156,189.239959716797,2300.82006835938,1086.6572265625,488.112854003906,2112.82885742188,681.83251953125,560.450805664063,2377.81860351563,1014.73071289063,657.142639160156,2107.96997070313,534.31298828125,642.659484863281,2369.80102539063,773.479736328125,-714.872009277344,2142.44091796875,773.178527832031,-502.238403320313,2130.68408203125,770.910827636719,-362.479797363281,2136.61010742188,761.284851074219,-794.064819335938,2142.17236328125,786.056091308594,-681.700317382813,2109.99047851563,762.768920898438,-677.73876953125,2171.63037109375,803.188781738281,-627.664855957031,1981.7373046875,700.3720703125,-616.063537597656,2266.19995117188,816.494201660156,-356.96728515625,1986.38305664063,617.2060546875,-352.785339355469,2259.11206054688,744.106872558594,-141.365341186523,1980.45861816406,466.364349365234,-197.845031738281,2179.625
14,0.693,749.701721191406,-215.310241699219,2264.52709960938,761.360473632813,-195.372161865234,2174.90600585938,739.188537597656,-233.289291381836,2345.34228515625,585.953125,169.876098632813,2144.28198242188,581.286743164063,127.795143127441,2442.51049804688,677.372680664063,505.900329589844,2316.1376953125,719.884460449219,472.713714599609,2568.2705078125,586.484802246094,660.487854003906,2379.373046875,631.673156738281,616.734375,2613.91284179688,720.744873046875,-748.228637695313,2150.61108398438,742.328308105469,-533.039184570313,2192.88256835938,742.586364746094,-391.735443115234,2224.35205078125,699.276123046875,-826.501220703125,2133.67236328125,729.170471191406,-706.911926269531,2124.21044921875,721.571411132813,-718.66259765625,2191.0673828125,729.008605957031,-637.026489257813,1997.05297851563,704.34033203125,-710.565002441406,2323.18579101563,756.995971679688,-359.231872558594,1970.2236328125,636.779724121094,-487.935394287109,2489.16625976563,661.245727539063,-146.274765014648,2000.24792480469,452.973876953125,-336.490356445313,2478.57885742188
15,0.726,725.320251464844,-224.475296020508,2272.04370117188,737.646301269531,-206.329315185547,2181.83520507813,714.205383300781,-240.838333129883,2353.388671875,596.5732421875,175.39631652832,2158.92431640625,685.546264648438,161.618896484375,2298.70458984375,670.377197265625,517.407470703125,2330.17114257813,931.831176757813,462.136810302734,2235.56884765625,566.6298828125,667.171203613281,2386.64501953125,929.533447265625,632.628479003906,2194.04174804688,699.485229492188,-762.380432128906,2173.71240234375,714.977600097656,-544.297546386719,2206.29638671875,714.127990722656,-401.913055419922,2234.82177734375,680.23974609375,-842.113830566406,2159.9482421875,707.670104980469,-722.03466796875,2145.50366210938,698.547973632813,-730.831481933594,2212.84033203125,709.958068847656,-656.864807128906,2015.38134765625,665.222839355469,-717.751281738281,2341.86376953125,721.405090332031,-376.644653320313,1992.82177734375,631.835754394531,-473.803863525391,2488.70361328125,617.984191894531,-165.464431762695,2014.56518554688,500.406677246094,-275.063354492188,2509.07885742188
16,0.759,596.962524414063,-238.834045410156,2189.28198242188,609.279052734375,-230.430572509766,2105.93212890625,585.856140136719,-246.411819458008,2264.44189453125,630.2734375,138.01008605957,2150.80590820313,568.345764160156,121.491027832031,2311.83935546875,780.037658691406,451.60498046875,2224.6708984375,627.919250488281,474.299072265625,2341.40771484375,719.548583984375,614.546813964844,2217.24926757813,550.182312011719,611.763427734375,2367.46362304688,610.5283203125,-736.1875,2150.57861328125,616.443786621094,-535.008605957031,2162.2998046875,604.476806640625,-403.605804443359,2173.77978515625,596.200439453125,-810.338256835938,2143.47509765625,619.426879882813,-701.693420410156,2122.2470703125,605.506896972656,-704.275146484375,2183.11474609375,648.63671875,-646.246520996094,2005.22424316406,567.008605957031,-664.794311523438,2292.07836914063,626.81494140625,-390.561065673828,2004.85632324219,498.413208007813,-422.102874755859,2361.08642578125,548.559387207031,-190.59700012207,2021.55041503906,442.079467773438,-219.626693725586,2419.396484375
17,0.792,543.691772460938,-219.473052978516,2182.71997070313,572.525207519531,-209.252380371094,2101.18212890625,517.691345214844,-228.689483642578,2256.24609375,572.23193359375,171.717849731445,2133.7333984375,508.298156738281,149.19694519043,2310.99194335938,680.150512695313,500.841125488281,2250.18432617188,641.562133789063,487.631011962891,2374.68286132813,583.674438476563,640.553344726563,2193.72436523438,540.364135742188,617.381652832031,2369.76684570313,575.473693847656,-730.484130859375,2144.56689453125,557.511108398438,-523.964660644531,2149.43920898438,551.527954101563,-388.685577392578,2164.28051757813,570.208129882813,-808.064453125,2138.2021484375,584.814697265625,-694.874877929688,2115.6484375,562.10205078125,-697.695007324219,2175.71020507813,638.473999023438,-645.744689941406,2000.11401367188,513.520812988281,-661.645080566406,2285.787109375,602.841430664063,-384.809722900391,2017.55383300781,456.545837402344,-403.186279296875,2333.47900390625,512.051330566406,-182.748397827148,2018.01611328125,409.887176513672,-187.538650512695,2373.98974609375
18,0.825,507.444396972656,-231.84635925293,2200.85864257813,544.5390625,-221.680099487305,2121.87329101563,473.994506835938,-241.013732910156,2272.0830078125,475.755462646484,155.161972045898,2166.99853515625,402.765106201172,134.829223632813,2318.189453125,490.176727294922,508.429290771484,2271.30322265625,523.44140625,471.711059570313,2421.6640625,365.771423339844,625.199462890625,2212.416015625,422.526550292969,603.435546875,2415.07543945313,526.475891113281,-748.032775878906,2159.71484375,521.925659179688,-539.073486328125,2168.1162109375,516.163208007813,-402.582458496094,2182.97778320313,516.087829589844,-825.666870117188,2152.00952148438,538.184875488281,-712.317138671875,2131.12280273438,515.191772460938,-714.677795410156,2191.70239257813,573.095336914063,-653.556335449219,2011.5458984375,481.596313476563,-677.848510742188,2308.1923828125,549.885314941406,-388.408874511719,2018.47387695313,460.214752197266,-430.724548339844,2418.056640625,477.89306640625,-176.857940673828,2019.43969726563,405.034240722656,-219.364334106445,2477.14868164063
19,0.858,468.791320800781,-205.896347045898,2177.1142578125,499.446502685547,-203.471267700195,2091.9208984375,441.148162841797,-208.083160400391,2253.93701171875,429.516021728516,176.928695678711,2184.34448242188,396.116668701172,180.909927368164,2320.66674804688,388.649536132813,541.48876953125,2283.63842773438,525.877258300781,532.217590332031,2405.71508789063,236.945922851563,615.603088378906,2205.3935546875,404.375183105469,652.453857421875,2415.4072265625,483.161804199219,-739.983459472656,2171.6962890625,474.101470947266,-524.524230957031,2169.95532226563,476.124664306641,-382.943572998047,2174.71337890625,474.886138916016,-820.492980957031,2165.88842773438,498.805541992188,-704.191162109375,2142.63256835938,466.399230957031,-704.487976074219,2201.09912109375,552.116516113281,-649.956420898438,2022.71533203125,405.619995117188,-663.197509765625,2309.10815429688,537.392272949219,-375.982482910156,2031.13415527344,379.606048583984,-402.6640625,2407.45947265625,429.794036865234,-174.643020629883,2000.08410644531,300.732940673828,-183.252029418945,2415.7529296875
20,0.891,418.365905761719,-217.730361938477,2167.31811523438,439.4541015625,-217.763458251953,2084.74682617188,399.349761962891,-217.700531005859,2241.77612304688,406.474212646484,153.467681884766,2051.57373046875,370.479095458984,151.611099243164,2291.52465820313,475.033416748047,502.857818603516,2084.66845703125,505.709716796875,482.579650878906,2343.9267578125,359.194641113281,629.188354492188,2048.8955078125,411.498382568359,612.2900390625,2359.77172851563,414.093963623047,-720.152404785156,2155.2978515625,421.066802978516,-517.7646484375,2168.1279296875,419.746612548828,-384.468078613281,2167.73754882813,399.570709228516,-794.618957519531,2146.77026367188,425.713836669922,-685.468933105469,2127.71728515625,406.678314208984,-688.050659179688,2187.60961914063,457.173400878906,-620.437866210938,2015.32336425781,368.09033203125,-650.295532226563,2298.03344726563,457.489654541016,-362.322143554688,2024.49487304688,355.494354248047,-402.598907470703,2386.03125,396.765899658203,-154.352951049805,2017.20812988281,272.357757568359,-199.653915405273,2395.5458984375
21,0.924,379.379058837891,-199.198501586914,2197.56811523438,382.332427978516,-196.492462158203,2106.294921875,376.715911865234,-201.638656616211,2279.87329101563,229.714019775391,167.461990356445,2178.01586914063,325.090759277344,190.844909667969,2341.87817382813,116.127372741699,526.861999511719,2247.91772460938,494.915649414063,538.367309570313,2363.150390625,-64.6732330322266,572.955871582031,2227.408203125,394.276550292969,673.902526855469,2399.58544921875,393.359710693359,-737.763061523438,2181.64575195313,386.378356933594,-520.443786621094,2188.2705078125,389.007415771484,-377.626129150391,2192.58984375,383.111846923828,-818.713562011719,2175.24072265625,403.106781005859,-700.829772949219,2150.77758789063,383.348083496094,-702.830200195313,2215.21557617188,438.679595947266,-639.893005371094,2026.12951660156,347.218963623047,-663.035888671875,2335.52465820313,446.858428955078,-363.521728515625,2040.88684082031,349.67138671875,-411.504211425781,2463.27368164063,351.00146484375,-152.149475097656,2029.07348632813,267.384643554688,-191.027206420898,2462.234375
22,0.957,285.105895996094,-176.116760253906,2228.79028320313,292.674896240234,-164.078491210938,2140.40673828125,278.280548095703,-186.972198486328,2308.48950195313,157.758056640625,198.87809753418,2207.78247070313,262.335235595703,198.019653320313,2383.8173828125,57.8804626464844,553.681640625,2280.1162109375,428.927490234375,533.814331054688,2443.537109375,-109.510345458984,595.594055175781,2216.46069335938,324.069366455078,663.380310058594,2472.74267578125,302.450805664063,-700.398193359375,2170.56982421875,286.997222900391,-488.402191162109,2186.41723632813,288.265472412109,-349.676239013672,2205.42114257813,295.706634521484,-779.680603027344,2160.54174804688,311.148071289063,-662.526489257813,2142.18359375,290.634155273438,-668.109008789063,2204.73950195313,336.277740478516,-604.942626953125,2016.68505859375,256.629791259766,-639.380859375,2325.9365234375,348.141571044922,-334.046844482422,2025.71887207031,243.95964050293,-381.499847412109,2424.70483398438,316.155364990234,-108.609230041504,2028.23400878906,123.524131774902,-187.823654174805,2390.68383789063
23,0.99,260.906158447266,-184.065475463867,2188.18286132813,288.593688964844,-176.6220703125,2103.39111328125,235.939102172852,-190.777526855469,2264.64331054688,381.760864257813,199.902542114258,2166.5283203125,261.688507080078,194.019332885742,2337.94580078125,581.160766601563,464.649200439453,2343.17358398438,386.826385498047,544.255065917969,2413.5322265625,548.115539550781,642.33935546875,2377.1337890625,298.870941162109,688.388610839844,2424.35083007813,269.91845703125,-710.993896484375,2165.0830078125,270.413970947266,-497.879455566406,2163.73974609375,260.503967285156,-358.512756347656,2172.73779296875,256.899047851563,-790.080139160156,2162.666015625,278.331146240234,-676.294799804688,2132.82983398438,263.703063964844,-675.268859863281,2197.24267578125,288.310974121094,-616.141357421875,2006.44201660156,235.383361816406,-626.746215820313,2313.47216796875,320.599243164063,-348.517456054688,2036.80017089844,226.328353881836,-357.334442138672,2374.56762695313,288.819152832031,-124.461769104004,2061.82861328125,108.605323791504,-159.408401489258,2363.4052734375
24,1.023,177.695281982422,-176.707015991211,2186.43237304688,207.085632324219,-172.506225585938,2099.27758789063,151.192718505859,-180.495056152344,2265.02368164063,328.286682128906,201.778518676758,2192.2109375,224.640426635742,209.945114135742,2337.3134765625,556.453918457031,461.163452148438,2365.16748046875,363.692993164063,567.649963378906,2408.88940429688,519.017150878906,645.329406738281,2386.7666015625,269.748199462891,713.586791992188,2421.88110351563,189.057525634766,-718.699340820313,2165.59326171875,179.063293457031,-499.775634765625,2171.32202148438,168.116958618164,-356.208251953125,2174.55053710938,179.424835205078,-800.503723144531,2161.22924804688,194.044036865234,-681.651306152344,2133.15502929688,182.87548828125,-683.311218261719,2200.16455078125,193.561981201172,-613.417297363281,2005.95239257813,160.981781005859,-636.341003417969,2322.43115234375,214.247482299805,-335.641906738281,2022.61450195313,169.87712097168,-357.060150146484,2374.984375,232.495544433594,-102.563171386719,2036.47875976563,76.5844116210938,-139.017532348633,2373.47875976563
25,1.056,135.954956054688,-203.982162475586,2181.42333984375,148.034103393555,-201.536697387695,2093.7666015625,125.062660217285,-206.18733215332,2260.46728515625,214.707305908203,181.028945922852,2109.30737304688,178.491317749023,173.994689941406,2318.13305664063,401.492889404297,492.420745849609,2187.41674804688,320.367645263672,519.072875976563,2358.93286132813,356.453979492188,667.313171386719,2208.86450195313,251.706665039063,668.989196777344,2387.38208007813,157.519119262695,-723.735412597656,2149.13842773438,154.183776855469,-514.623657226563,2175.26904296875,138.144668579102,-377.104278564453,2176.89526367188,145.788589477539,-801.414245605469,2138.31884765625,160.762237548828,-685.3798828125,2121.1650390625,155.213302612305,-692.96337890625,2185.81665039063,160.220947265625,-608.432861328125,2005.67456054688,133.882385253906,-662.378723144531,2307.91943359375,169.154495239258,-340.482757568359,2015.29211425781,129.892379760742,-402.152526855469,2391.4951171875,178.38005065918,-115.639762878418,2022.95324707031,45.5963249206543,-191.868835449219,2417.27880859375
